CRN;title;courseNO;coursePrefix;timeEnd;timeStart;capacity;actual;credits;isHonors
22540;Sculpture;635;ARTS;08:50 pm;06:00 pm;0005;0005;0001;A
22541;Sculpture;636;ARTS;08:50 pm;06:00 pm;0005;0005;0002;A
22542;Sculpture;637;ARTS;08:50 pm;06:00 pm;0005;0004;0003;A
22484;Advanced Fibers I;640;ARTS;05:50 pm;03:00 pm;0005;0005;0001;A
22485;Advanced Fibers II;641;ARTS;05:50 pm;03:00 pm;0005;0005;0002;A
22486;Advanced Fibers III;642;ARTS;05:50 pm;03:00 pm;0005;0004;0003;A
27598;Furniture Design I;645;ARTS;04:50 pm;02:00 pm;0005;0005;0001;A
27599;Furniture Design II;646;ARTS;04:50 pm;02:00 pm;0005;0005;0002;A
27600;Furniture Design III;647;ARTS;04:50 pm;02:00 pm;0005;0004;0003;A
22736;Advanced Design Studies;650;ARTS;12:00 am;12:00 am;0005;0005;0001;A
22737;Adv Studio in Graphic Dsgn I;651;ARTS;12:00 am;12:00 am;0005;0005;0002;A
22738;Adv Studio in Graphic Dsgn II;652;ARTS;12:00 am;12:00 am;0005;0005;0003;A
22739;IntensiveStudio:Graphic Dsgn I;653;ARTS;12:00 am;12:00 am;0005;0005;0004;A
22740;Intsve Studio: Graphic Dsgn II;654;ARTS;12:00 am;12:00 am;0005;0005;0004;A
26841;Graduate Time-based Media I;655;ARTS;05:50 pm;03:00 pm;0005;0005;0001;A
26842;Graduate Time-based Media II;656;ARTS;05:50 pm;03:00 pm;0005;0005;0002;A
26843;Graduate Time-based Media III;657;ARTS;05:50 pm;03:00 pm;0005;0005;0003;A
25781;Graduate Studio;670;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25782;Graduate Studio;670;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25783;Graduate Studio;670;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25784;Graduate Studio;670;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25785;Graduate Studio;670;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25786;Graduate Studio;671;ARTS;12:00 am;12:00 am;0005;0004;0006;A
25787;Graduate Studio;671;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25788;Graduate Studio;671;ARTS;12:00 am;12:00 am;0005;0004;0006;A
25789;Graduate Studio;671;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25790;Graduate Studio;671;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25791;Graduate Studio;672;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25792;Graduate Studio;672;ARTS;12:00 am;12:00 am;0005;0004;0006;A
25793;Graduate Studio;672;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25795;Graduate Studio;672;ARTS;12:00 am;12:00 am;0005;0004;0006;A
25796;Graduate Studio;672;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25798;Graduate Studio;672;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25800;Critique&Prof Prep Seminar;674A;ARTS;12:00 am;12:00 am;0000;0000;0003;C
27652;Critique&Prof Prep Seminar;674A;ARTS;08:20 pm;05:30 pm;0015;0015;0003;A
25801;Critique&Prof Prep Seminar;674B;ARTS;12:00 am;12:00 am;0000;0000;0003;C
27653;Critique&Prof Prep Seminar;674B;ARTS;08:20 pm;05:30 pm;0015;0014;0003;A
25802;Critique&Prof Prep Seminar;674C;ARTS;12:00 am;12:00 am;0000;0000;0003;C
27654;Critique&Prof Prep Seminar;674C;ARTS;08:20 pm;05:30 pm;0015;0014;0003;A
25803;Critique&Prof Prep Seminar;674D;ARTS;12:00 am;12:00 am;0000;0000;0003;C
27655;Critique&Prof Prep Seminar;674D;ARTS;08:20 pm;05:30 pm;0015;0013;0003;A
26734;Theory of Art;695;ARTS;12:00 am;12:00 am;0000;0000;0003;C
27651;Theory of Art;695;ARTS;08:20 pm;05:30 pm;0015;0009;0003;A
25282;Contemporary Art in Detroit;696;ARTS;12:00 am;12:00 am;0000;0000;0003;C
22714;Independent Study;697;ARTS;12:00 am;12:00 am;0005;0005;0001;A
22715;Independent Study;697;ARTS;12:00 am;12:00 am;0005;0005;0001;A
22716;Independent Study;697;ARTS;12:00 am;12:00 am;0005;0005;0001;A
22717;Independent Study;697;ARTS;12:00 am;12:00 am;0005;0005;0001;A
22718;Independent Study;697;ARTS;12:00 am;12:00 am;0005;0005;0001;A
22722;Independent Study;698;ARTS;12:00 am;12:00 am;0005;0005;0002;A
22723;Independent Study;698;ARTS;12:00 am;12:00 am;0005;0005;0002;A
22724;Independent Study;698;ARTS;12:00 am;12:00 am;0005;0005;0002;A
22725;Independent Study;698;ARTS;12:00 am;12:00 am;0005;0005;0002;A
22726;Independent Study;698;ARTS;12:00 am;12:00 am;0005;0005;0002;A
22727;Independent Study;699;ARTS;12:00 am;12:00 am;0005;0005;0003;A
22728;Independent Study;699;ARTS;12:00 am;12:00 am;0005;0005;0003;A
22729;Independent Study;699;ARTS;12:00 am;12:00 am;0005;0005;0003;A
22730;Independent Study;699;ARTS;12:00 am;12:00 am;0005;0005;0003;A
22731;Independent Study;699;ARTS;12:00 am;12:00 am;0005;0005;0003;A
25710;Grad Thesis & Oral Defense;773;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25711;Grad Thesis & Oral Defense;773;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25712;Grad Thesis & Oral Defense;773;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25713;Grad Thesis & Oral Defense;773;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25714;Grad Thesis & Oral Defense;773;ARTS;12:00 am;12:00 am;0005;0005;0006;A
25210;Intro Biology for Non-Majors;105;BIO;09:15 am;08:00 am;0048;0017;0004;A
21697;Intro Biology for Non-Majors;105;BIO;01:45 pm;12:30 pm;0168;0078;0004;A
21698;Intro Biology for Non-Majors;105;BIO;06:45 pm;05:30 pm;0048;0029;0004;A
21699;Intro Biology for Non-Majors;105;BIO;01:50 pm;11:00 am;0024;0008;0000;A
21700;Intro Biology for Non-Majors;105;BIO;04:50 pm;02:00 pm;0024;0011;0000;A
21701;Intro Biology for Non-Majors;105;BIO;08:20 pm;05:30 pm;0024;0012;0000;A
21702;Intro Biology for Non-Majors;105;BIO;12:20 pm;09:30 am;0024;0001;0000;A
21703;Intro Biology for Non-Majors;105;BIO;04:50 pm;02:00 pm;0024;0005;0000;A
21704;Intro Biology for Non-Majors;105;BIO;09:50 pm;07:00 pm;0024;0021;0000;A
21705;Intro Biology for Non-Majors;105;BIO;01:50 pm;11:00 am;0024;0010;0000;A
25212;Intro Biology for Non-Majors;105;BIO;04:50 pm;02:00 pm;0024;0013;0000;A
25213;Intro Biology for Non-Majors;105;BIO;08:20 pm;05:30 pm;0024;0020;0000;A
21706;Intro Biology for Non-Majors;105;BIO;12:20 pm;09:30 am;0024;0015;0000;A
21707;Intro Biology for Non-Majors;105;BIO;04:50 pm;02:00 pm;0024;0008;0000;A
22882;Bio from a Human Perspective;106;BIO;12:15 pm;11:00 am;0048;0032;0004;A
22883;Bio from a Human Perspective;106;BIO;03:20 pm;12:30 pm;0024;0013;0000;A
23199;Bio from a Human Perspective;106;BIO;03:20 pm;12:30 pm;0024;0019;0000;A
21708;Environmental Science;107;BIO;03:15 pm;02:00 pm;0030;0007;0003;A
21708;Environmental Science;107;BIO;03:15 pm;02:00 pm;0030;0007;0003;A
23923;Environmental Science;107;BIO;01:45 pm;12:30 pm;0030;0010;0003;A
23923;Environmental Science;107;BIO;01:45 pm;12:30 pm;0030;0010;0003;A
21709;Introductory Biology I;110;BIO;06:45 pm;05:30 pm;0055;0038;0003;A
24204;Introductory Biology I;110;BIO;12:15 pm;11:00 am;0110;0029;0003;A
26891;Introductory Biology I;110;BIO;09:15 am;08:00 am;0055;0035;0003;A
23543;Introductory Biology I Lab;111;BIO;11:50 am;08:00 am;0024;0006;0002;A
23545;Introductory Biology I Lab;111;BIO;04:50 pm;01:00 pm;0024;0002;0002;A
23546;Introductory Biology I Lab;111;BIO;04:50 pm;01:00 pm;0024;0000;0002;A
23547;Introductory Biology I Lab;111;BIO;04:50 pm;01:00 pm;0024;0000;0002;A
23550;Introductory Biology I Lab;111;BIO;09:20 pm;05:30 pm;0024;0011;0002;A
23551;Introductory Biology I Lab;111;BIO;09:20 pm;05:30 pm;0024;0012;0002;A
25214;Introductory Biology II;120;BIO;12:15 pm;11:00 am;0025;0000;0003;H
22884;Introductory Biology II;120;BIO;06:45 pm;05:30 pm;0048;0020;0003;A
23885;Introductory Biology II;120;BIO;12:15 pm;11:00 am;0120;0048;0003;A
23552;Introductory Biology II Lab;121;BIO;11:50 am;08:00 am;0024;0009;0002;A
23553;Introductory Biology II Lab;121;BIO;11:50 am;08:00 am;0024;0018;0002;A
23554;Introductory Biology II Lab;121;BIO;04:50 pm;01:00 pm;0024;0000;0002;A
23555;Introductory Biology II Lab;121;BIO;04:50 pm;01:00 pm;0024;0000;0002;A
23556;Introductory Biology II Lab;121;BIO;04:50 pm;01:00 pm;0024;0000;0002;H
23556;Introductory Biology II Lab;121;BIO;04:50 pm;01:00 pm;0024;0000;0002;H
23557;Introductory Biology II Lab;121;BIO;04:50 pm;01:00 pm;0024;0004;0002;A
23558;Introductory Biology II Lab;121;BIO;09:20 pm;05:30 pm;0024;0016;0002;A
23559;Introductory Biology II Lab;121;BIO;09:20 pm;05:30 pm;0024;0021;0002;A
27037;Intro Bio I Lab - Small World;178;BIO;02:50 pm;01:00 pm;0024;0019;0002;A
27038;Intro Bio I Lab - Small World;178;BIO;05:20 pm;03:30 pm;0024;0023;0002;A
21721;Plants and People;215;BIO;03:15 pm;02:00 pm;0024;0012;0003;A
23784;Plants and People;215;BIO;03:15 pm;02:00 pm;0024;0003;0003;A
25215;Plants and People;215;BIO;10:45 am;09:30 am;0024;0009;0003;H
21729;Human Anat & Physiol I;251;BIO;10:45 am;09:30 am;0096;0054;0004;A
21730;Human Anat & Physiol I;251;BIO;12:50 pm;11:00 am;0024;0008;0000;A
21731;Human Anat & Physiol I;251;BIO;02:50 pm;01:00 pm;0024;0010;0000;A
21732;Human Anat & Physiol I;251;BIO;08:50 pm;07:00 pm;0024;0021;0000;A
21857;Human Anat & Physiol I;251;BIO;12:50 pm;11:00 am;0024;0022;0000;A
21858;Human Anat & Physiol I;251;BIO;02:50 pm;01:00 pm;0024;0018;0000;A
22237;Human Anat & Physiol I;251;BIO;06:45 pm;05:30 pm;0048;0021;0004;A
22301;Human Anat & Physiol I;251;BIO;04:50 pm;03:00 pm;0024;0017;0000;A
22629;Human Anat & Physiol I;251;BIO;04:50 pm;03:00 pm;0024;0017;0000;A
23450;Human Anat & Physiol I;251;BIO;08:50 pm;07:00 pm;0024;0019;0000;A
23568;Human Anat & Physiol I;251;BIO;04:50 pm;03:00 pm;0024;0015;0004;A
21734;Human Anat & Physiol II;252;BIO;10:45 am;09:30 am;0120;0038;0004;A
21735;Human Anat & Physiol II;252;BIO;12:50 pm;11:00 am;0024;0001;0000;A
21736;Human Anat & Physiol II;252;BIO;02:50 pm;01:00 pm;0024;0010;0000;A
21737;Human Anat & Physiol II;252;BIO;04:50 pm;03:00 pm;0024;0018;0000;A
21738;Human Anat & Physiol II;252;BIO;08:50 pm;07:00 pm;0024;0008;0000;A
21739;Human Anat & Physiol II;252;BIO;12:00 am;12:00 am;0024;0024;0000;S
21740;Human Anat & Physiol II;252;BIO;12:50 pm;11:00 am;0024;0008;0000;A
21741;Human Anat & Physiol II;252;BIO;02:50 pm;01:00 pm;0024;0013;0000;A
21860;Human Anat & Physiol II;252;BIO;04:50 pm;03:00 pm;0024;0013;0000;A
24206;Human Anat & Physiol II;252;BIO;02:50 pm;01:00 pm;0024;0007;0000;A
22238;Human Anat & Physiol II;252;BIO;06:45 pm;05:30 pm;0048;0016;0004;A
22239;Human Genetics;255;BIO;12:15 pm;11:00 am;0032;0020;0003;A
27053;Pathophysiology;279;BIO;04:45 pm;03:30 pm;0032;0027;0003;A
25219;Genetics;301;BIO;01:45 pm;12:30 pm;0034;0018;0003;A
21710;Genetics;301;BIO;06:45 pm;05:30 pm;0034;0022;0003;A
21799;Genetics;301;BIO;10:45 am;09:30 am;0034;0015;0003;A
27027;Genetics;301;BIO;12:00 am;12:00 am;0025;0009;0003;A
21711;Cell and Molecular Biology;305;BIO;06:45 pm;05:30 pm;0034;0001;0003;A
21892;Cell and Molecular Biology;305;BIO;12:15 pm;11:00 am;0034;0000;0003;A
22240;Cell/Mol Biol & Genetics Lab;306W;BIO;04:20 pm;12:30 pm;0014;0000;0003;A
22241;Cell/Mol Biol & Genetics Lab;306W;BIO;04:20 pm;12:30 pm;0014;0005;0003;A
22242;Cell/Mol Biol & Genetics Lab;306W;BIO;09:20 pm;05:30 pm;0014;0000;0003;A
21717;Ecology;310;BIO;06:45 pm;05:30 pm;0034;0015;0003;A
21890;Ecology;310;BIO;03:15 pm;02:00 pm;0034;0011;0003;A
22243;Laboratory in Ecology;311W;BIO;04:50 pm;01:00 pm;0012;0000;0003;A
22244;Laboratory in Ecology;311W;BIO;04:50 pm;01:00 pm;0012;0000;0003;A
21718;Evolution;315;BIO;03:15 pm;02:00 pm;0034;0022;0003;A
22245;Evolution;315;BIO;01:45 pm;12:30 pm;0034;0019;0003;A
21745;Human Physiology;326;BIO;12:15 pm;11:00 am;0048;0024;0003;A
21746;Human Physiology;326;BIO;10:30 am;08:00 am;0024;0016;0000;A
21747;Human Physiology;326;BIO;03:30 pm;01:00 pm;0024;0009;0000;A
21748;Human Physiology;326;BIO;08:00 pm;05:30 pm;0024;0014;0000;A
27028;Human Physiology;326;BIO;12:00 am;12:00 am;0048;0022;0003;A
26945;Human Physiology;326;BIO;10:30 am;08:00 am;0024;0007;0000;A
23560;Microbiology for the Hlth Prof;328;BIO;10:45 am;09:30 am;0048;0008;0004;A
23561;Microbiology for the Hlth Prof;328;BIO;04:45 pm;03:30 pm;0032;0016;0004;A
21725;Microbiology for the Hlth Prof;328;BIO;05:50 pm;04:00 pm;0016;0003;0000;A
21726;Microbiology for the Hlth Prof;328;BIO;10:20 am;08:30 am;0016;0008;0000;A
21803;Microbiology for the Hlth Prof;328;BIO;03:20 pm;01:30 pm;0016;0003;0000;A
22129;Microbiology for the Hlth Prof;328;BIO;08:20 pm;06:30 pm;0016;0010;0000;A
22926;Microbiology for the Hlth Prof;328;BIO;12:50 pm;11:00 am;0016;0000;0000;A
21742;Neuroanatomy;330;BIO;12:15 pm;11:00 am;0048;0025;0004;A
21743;Neuroanatomy;330;BIO;10:50 am;09:00 am;0024;0017;0000;A
21744;Neuroanatomy;330;BIO;10:50 am;09:00 am;0024;0013;0000;A
27029;Neuroanatomy;330;BIO;06:45 pm;05:30 pm;0048;0035;0004;A
22314;Neuroanatomy;330;BIO;02:50 pm;01:00 pm;0024;0013;0000;A
22315;Neuroanatomy;330;BIO;02:50 pm;01:00 pm;0024;0017;0000;A
23688;Human Embryonic Development;357;BIO;01:45 pm;12:30 pm;0032;0016;0003;A
23689;Germs,Plagues,Human Infections;358;BIO;12:15 pm;11:00 am;0032;0014;0003;A
23693;Biology of Sex and Gender;369;BIO;01:45 pm;12:30 pm;0032;0016;0003;A
27035;Human Anatomy;380;BIO;10:45 am;09:30 am;0024;0020;0004;A
27036;Human Anatomy;380;BIO;12:50 pm;11:00 am;0024;0020;0000;A
26099;Co-op Education in Biology;386L4;BIO;12:00 am;12:00 am;0001;0001;0002;A
24207;Biogeography;412;BIO;12:15 pm;11:00 am;0024;0007;0003;A
21727;General Microbiology;425;BIO;10:45 am;09:30 am;0020;0002;0005;A
21728;General Microbiology;425;BIO;02:50 pm;01:00 pm;0020;0002;0000;A
26892;General Microbiology;425;BIO;12:00 am;12:00 am;0020;0020;0000;S
21749;Immunobiology;426;BIO;12:15 pm;11:00 am;0012;0008;0003;A
22307;Developmental Biology;443;BIO;10:45 am;09:30 am;0019;0006;0003;A
22887;Scanning Electron Microscopy;447;BIO;03:50 pm;01:00 pm;0004;0004;0003;A
21722;Trees and Shrubs;458;BIO;03:20 pm;12:30 pm;0009;0000;0003;A
25235;Honors Thesis;477;BIO;02:00 pm;12:30 pm;0010;0006;0001;H
26821;Discver Trpcl Invrts:San Slvdr;477;BIO;12:00 am;12:00 am;0020;0018;0001;A
26821;Discver Trpcl Invrts:San Slvdr;477;BIO;12:00 am;12:00 am;0020;0018;0001;A
27030;Organismal Physiological Ecol;479;BIO;12:20 pm;09:30 am;0012;0007;0003;A
27030;Organismal Physiological Ecol;479;BIO;12:20 pm;09:30 am;0012;0007;0003;A
27664;Ecosystem Ecology;479;BIO;05:25 pm;02:55 pm;0014;0000;0003;A
26894;Natrl Hist Invertebrates;480;BIO;02:50 pm;01:00 pm;0012;0005;0003;A
26895;Natrl Hist Invertebrates;480;BIO;04:50 pm;01:00 pm;0012;0005;0000;A
24907;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0000;0001;A
24908;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0000;0001;A
24909;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25586;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25587;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25588;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25589;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25590;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25924;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25926;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25927;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25928;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
26022;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
26023;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
26024;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
26025;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
26026;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
25925;Undergrad Research in Biology;497L6;BIO;12:00 am;12:00 am;0001;0001;0001;A
24910;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
24911;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
24912;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
25591;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
25592;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
25593;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
25594;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0000;0002;A
25595;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
25929;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
25930;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
25931;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
25932;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
25933;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
26093;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
26094;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
26095;Undergrad Research in Biology;498L6;BIO;12:00 am;12:00 am;0001;0001;0002;A
24914;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0000;0003;A
24913;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0000;0003;A
24915;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0000;0003;A
25596;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25597;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25598;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25599;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25600;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25934;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25935;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25936;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25937;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
25938;Undergrad Research in Biology;499L6;BIO;12:00 am;12:00 am;0001;0001;0003;A
23200;Proposal Developmnt in Biology;501;BIO;11:20 am;09:30 am;0012;0005;0002;A
21720;Seminar;502;BIO;05:20 pm;03:30 pm;0015;0005;0001;A
23201;Evolutionary Biology;505;BIO;12:15 pm;11:00 am;0018;0015;0003;A
26946;Statistics for Biologists;509;BIO;08:20 pm;05:30 pm;0024;0006;0003;A
24208;Biogeography;512;BIO;12:15 pm;11:00 am;0006;0002;0003;A
21719;Immunobiology;526;BIO;12:15 pm;11:00 am;0012;0010;0003;A
27032;Cell Biology;540;BIO;03:15 pm;02:00 pm;0024;0015;0003;A
22308;Developmental Biology;543;BIO;10:45 am;09:30 am;0006;0004;0003;A
23563;Tissue Culture Tech & Mthd;544;BIO;12:20 pm;09:30 am;0008;0005;0002;A
22888;Scanning Electron Microscopy;547;BIO;03:50 pm;01:00 pm;0004;0003;0003;A
21723;Trees and Shrubs;558;BIO;03:20 pm;12:30 pm;0002;0000;0003;A
26896;Nat Hist Invertebrates;580;BIO;02:50 pm;01:00 pm;0004;0004;0003;A
26897;Nat Hist Invertebrates;580;BIO;04:50 pm;01:00 pm;0004;0004;0000;A
21750;Co-op Education in Biology;587;BIO;12:00 am;12:00 am;0001;0001;0003;A
26822;Discver Trpcl Invrts:San Slvdr;590;BIO;12:00 am;12:00 am;0020;0020;0001;A
26822;Discver Trpcl Invrts:San Slvdr;590;BIO;12:00 am;12:00 am;0020;0020;0001;A
27031;Organismal Physiological Ecol;592;BIO;12:20 pm;09:30 am;0004;0002;0003;A
27031;Organismal Physiological Ecol;592;BIO;12:20 pm;09:30 am;0004;0002;0003;A
27665;Ecosystem Ecology;592;BIO;05:25 pm;02:55 pm;0004;0001;0003;A
21767;Thesis;690;BIO;12:00 am;12:00 am;0001;0000;0001;A
21768;Thesis;690;BIO;12:00 am;12:00 am;0001;0001;0001;A
21769;Thesis;690;BIO;12:00 am;12:00 am;0001;0001;0001;A
21770;Thesis;690;BIO;12:00 am;12:00 am;0001;0001;0001;A
22420;Thesis;690;BIO;12:00 am;12:00 am;0001;0001;0001;A
22421;Thesis;690;BIO;12:00 am;12:00 am;0001;0001;0001;A
22422;Thesis;690;BIO;12:00 am;12:00 am;0001;0001;0001;A
21771;Thesis;691;BIO;12:00 am;12:00 am;0001;0000;0002;A
21772;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
21773;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
21774;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
23115;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
23116;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
24024;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
24025;Thesis;691;BIO;12:00 am;12:00 am;0001;0001;0002;A
21775;Thesis;692;BIO;12:00 am;12:00 am;0001;0000;0003;A
21776;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
21777;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
21778;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
22434;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23476;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23477;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23478;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23479;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23513;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23514;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
23515;Thesis;692;BIO;12:00 am;12:00 am;0001;0001;0003;A
21751;Independent Study;697;BIO;12:00 am;12:00 am;0001;0000;0001;A
21752;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
21753;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
21754;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
21755;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
22423;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
22424;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
22425;Independent Study;697;BIO;12:00 am;12:00 am;0001;0001;0001;A
21756;Independent Study;698;BIO;12:00 am;12:00 am;0001;0000;0002;A
21757;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
21758;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
21759;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
22161;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
22183;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
22184;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
22185;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
26096;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
26097;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
26098;Independent Study;698;BIO;12:00 am;12:00 am;0001;0001;0002;A
21760;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
21761;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
21762;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
21763;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
21764;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
22431;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
22432;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
22433;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
22838;Independent Study;699;BIO;12:00 am;12:00 am;0001;0001;0003;A
